GeneID	GCWZC	GCWZG	GCWZH	GCWZN	GCWZO	GCWZP	GCWZS	GCWZT	GCWZU	GCWZW	GCWZX
gene_2745	0	0	0	23	15	8	10	11	19	9	22
gene_2746	0	0	0	72	69	23	18	34	35	21	69
gene_2747	0	0	0	103	61	29	22	21	43	24	83
gene_2748	0	0	0	13	18	5	1	5	2	2	14
gene_2749	0	0	0	1	0	0	1	0	0	0	0
gene_275	0	0	0	54	22	13	3	14	19	10	58
gene_2750	0	0	0	4	3	0	3	3	3	0	2
gene_2751	0	0	0	104	46	22	16	17	40	17	50
gene_2752	0	0	0	11	10	2	1	7	2	1	4
gene_2753	0	0	0	2	0	0	0	0	0	0	0
gene_2754	0	0	0	115	76	53	33	33	57	43	93
gene_2755	0	0	0	54	38	23	16	33	35	13	48
gene_2756	0	0	0	9	11	1	1	3	6	5	3
gene_2757	0	0	0	7	16	2	2	6	5	0	2
gene_2758	0	0	0	0	0	0	0	0	0	0	0
gene_2759	0	0	0	1	0	0	0	0	0	0	0
gene_276	0	0	0	26	33	9	26	22	10	13	36
gene_2760	0	0	0	12	7	13	2	9	3	4	16
gene_2761	0	0	0	1	0	0	0	0	4	0	13
gene_2762	0	0	0	34	27	7	7	10	7	8	26
gene_2763	0	0	0	7	3	2	1	1	2	1	3
gene_2764	0	0	0	10	8	4	4	5	1	3	7
gene_2765	0	0	0	36	14	6	5	8	9	5	22
gene_2766	0	0	0	50	44	6	6	14	15	6	34
gene_2767	0	0	0	16	24	5	5	5	8	3	27
gene_2768	0	0	0	12	21	10	7	17	10	11	28
gene_2769	0	0	0	0	0	1	0	0	0	0	0
gene_277	0	0	0	30	22	10	1	6	12	3	20
gene_2770	0	0	0	15	27	4	0	4	6	1	5
gene_2771	0	0	0	71	60	59	47	49	83	38	142
gene_2772	0	0	0	60	68	30	21	28	45	20	59
gene_2773	0	0	0	0	0	2	1	1	3	2	5
gene_2774	0	0	0	1	2	10	9	8	10	6	14
gene_2775	0	0	0	68	75	23	17	26	16	18	46
gene_2776	0	0	0	54	38	14	9	14	13	6	31
gene_2777	0	0	0	55	71	8	23	21	15	6	41
gene_2778	0	0	0	5	6	1	1	2	3	0	4
gene_2779	0	0	0	0	1	0	0	0	0	0	0
gene_278	0	0	0	4	0	2	0	0	0	1	0
gene_2780	0	0	0	0	2	1	0	0	0	0	1
gene_2781	0	0	0	27	24	17	4	5	10	6	16
gene_2782	0	0	0	32	14	7	11	15	16	8	23
gene_2783	0	0	0	28	24	7	0	2	5	4	9
gene_2784	0	0	0	91	66	35	20	34	40	16	74
gene_2785	0	0	0	55	72	16	16	15	13	7	47
gene_2786	0	0	0	21	14	13	3	12	19	8	22
gene_2787	0	0	0	37	22	9	11	10	9	4	10
gene_2788	0	0	0	0	0	0	0	0	0	0	0
gene_2789	0	0	0	16	4	7	2	12	12	3	29
gene_279	0	0	0	10	2	16	8	10	38	13	18
gene_2790	0	0	0	27	14	9	6	12	4	9	33
gene_2791	0	0	0	3	3	0	0	1	1	1	0
gene_2792	0	0	0	173	150	54	40	61	72	24	126
gene_2793	0	0	0	40	30	3	3	8	13	3	18
gene_2794	0	0	0	23	19	4	4	7	8	0	9
gene_2795	0	0	0	0	3	0	2	4	1	0	0
gene_2796	0	0	0	4	1	1	0	2	0	0	3
gene_2797	0	0	0	435	242	152	98	155	207	113	371
gene_2798	0	0	0	15	11	2	7	8	7	7	8
gene_2799	0	0	0	25	33	19	12	15	19	15	20
gene_28	0	0	0	42	44	7	9	3	11	6	15
gene_280	0	0	0	48	43	6	5	14	17	7	25
gene_2800	0	0	0	27	15	12	13	9	10	10	45
gene_2801	0	0	0	342	239	116	75	106	141	73	254
gene_2802	0	0	0	0	0	0	0	0	0	0	1
gene_2803	0	0	0	4	1	0	0	2	0	0	6
gene_2804	0	0	0	0	0	0	0	0	0	0	0
gene_2805	0	0	0	29	16	11	6	14	11	2	27
gene_2806	0	0	0	26	18	5	3	2	2	2	13
gene_2807	0	0	0	14	13	11	6	9	15	4	19
gene_2808	0	0	0	0	0	0	0	0	0	0	0
gene_2809	0	0	0	75	63	51	12	26	47	19	67
gene_281	0	0	0	11	10	4	0	1	5	2	14
gene_2810	0	0	0	0	0	0	0	0	0	0	0
gene_2811	0	0	0	34	36	11	3	7	11	6	14
gene_2812	0	0	0	161	145	23	26	27	34	9	53
gene_2813	0	0	0	3	3	2	0	1	1	0	2
gene_2814	0	0	0	21	14	5	1	6	23	8	11
gene_2815	0	0	0	22	21	3	3	6	7	5	20
gene_2816	0	0	0	4	2	0	1	4	3	0	1
gene_2817	0	0	0	0	0	0	0	0	0	0	0
gene_2818	0	0	0	2	3	2	1	6	1	3	2
gene_2819	0	0	0	2	1	4	5	6	10	4	6
gene_282	0	0	0	55	31	11	13	16	10	5	38
gene_2820	0	0	0	23	16	52	49	35	87	43	74
gene_2821	0	0	0	22	12	18	10	17	33	12	60
gene_2822	0	0	0	5	3	0	3	0	3	4	3
gene_2823	0	0	0	3	9	3	2	1	8	2	12
gene_2824	0	0	0	7	5	3	3	5	4	3	20
gene_2825	0	0	0	0	1	0	0	0	0	0	1
gene_2826	0	0	0	6	12	9	2	6	9	1	12
gene_2827	0	0	0	4	11	41	5	18	58	18	44
gene_2828	0	0	0	10	7	1	4	4	2	3	6
gene_2829	0	0	0	9	14	0	3	4	4	0	13
gene_283	0	0	0	12	12	1	4	7	5	5	9
gene_2830	0	0	0	252	303	86	83	79	133	77	261
gene_2831	0	0	0	6	4	1	2	2	3	2	9
gene_2832	0	0	0	0	0	0	0	0	0	0	0
gene_2833	0	0	0	37	24	9	7	13	13	6	29
gene_2834	0	0	0	19	12	3	3	8	3	4	14
gene_2835	0	0	0	7	2	3	1	2	2	0	7
gene_2836	0	0	0	43	26	16	18	28	35	12	64
gene_2837	0	0	0	2	1	1	3	4	4	0	3
gene_2838	0	0	0	261	166	32	20	15	46	25	78
gene_2839	0	0	0	0	0	0	0	0	0	0	0
gene_284	0	0	0	18	11	1	4	6	8	2	16
gene_2840	0	0	0	81	38	13	13	10	34	14	71
gene_2841	0	0	0	122	59	30	18	38	15	11	68
gene_2842	0	0	0	107	70	26	19	40	36	10	42
gene_2843	0	0	0	12	13	5	3	2	8	10	8
gene_2844	0	0	0	2	0	3	1	1	9	1	2
gene_2845	0	0	0	13	13	2	3	1	6	3	9
gene_2846	0	0	0	21	10	5	3	10	9	2	18
gene_2847	0	0	0	300	215	175	146	158	222	122	415
gene_2848	0	0	0	23	19	5	2	6	7	5	16
gene_2849	0	0	0	3	1	1	0	1	2	3	4
gene_285	0	0	0	50	38	5	5	3	8	2	16
gene_2850	0	0	0	121	73	48	27	59	40	31	63
gene_2851	0	0	0	2	6	1	0	0	0	3	4
gene_2852	0	0	0	3	0	0	0	0	1	0	0
gene_2853	0	0	0	2	4	0	1	3	0	3	1
gene_2854	0	0	0	1	0	0	0	0	0	0	0
gene_2855	0	0	0	0	0	0	0	0	0	0	0
gene_2856	0	0	0	0	0	0	0	0	0	0	0
gene_2857	0	0	0	0	0	0	0	0	0	0	0
gene_2858	0	0	0	0	0	0	0	0	0	0	0
gene_2859	0	0	0	2	1	3	0	1	0	0	2
gene_286	0	0	0	144	115	34	32	31	43	24	127
gene_2860	0	0	0	70	55	22	26	20	34	18	42
gene_2861	0	0	0	4	2	1	2	1	1	1	1
gene_2862	0	0	0	11	6	0	3	1	6	1	4
gene_2863	0	0	0	1	0	0	0	0	0	0	1
gene_2864	0	0	0	0	0	0	0	0	0	0	0
gene_2865	0	0	0	5	2	3	0	1	0	2	3
gene_2866	0	0	0	45	60	17	18	19	19	9	26
gene_2867	0	0	0	7	6	2	4	2	1	2	3
gene_2868	0	0	0	155	92	58	37	33	43	35	116
gene_2869	0	0	0	358	162	142	154	203	156	134	432
gene_287	0	0	0	6	7	0	1	1	1	0	7
gene_2870	0	0	0	40	13	11	10	14	16	3	19
gene_2871	0	0	0	27	15	5	2	5	11	0	13
gene_2872	0	0	0	35	27	15	4	12	9	5	19
gene_2873	0	0	0	46	17	6	4	6	9	1	7
gene_2874	0	0	0	8	13	4	2	2	3	0	2
gene_2875	0	0	0	2	1	1	0	0	1	0	0
gene_2876	0	0	0	402	318	39	33	35	54	21	132
gene_2877	0	0	0	14	15	7	1	3	8	4	10
gene_2878	0	0	0	3	0	2	2	2	5	0	13
gene_2879	0	0	0	13	9	3	1	2	2	1	5
gene_288	0	0	0	0	0	0	0	0	0	0	0
gene_2880	0	0	0	158	88	19	18	17	23	6	49
gene_2881	0	0	0	1	0	11	10	15	6	6	10
gene_2882	0	0	0	6	2	5	6	3	8	2	10
gene_2883	0	0	0	2	5	5	1	0	3	1	2
gene_2884	0	0	0	0	0	0	0	0	0	0	0
gene_2885	0	0	0	11	8	4	2	2	3	3	1
gene_2886	0	0	0	0	0	0	0	0	0	0	0
gene_2887	0	0	0	0	0	0	0	0	0	0	0
gene_2888	0	0	0	0	0	0	0	0	0	0	0
gene_2889	0	0	0	0	0	0	0	0	0	0	0
gene_289	0	0	0	4	6	0	0	4	0	1	2
gene_2890	0	0	0	0	0	0	0	0	0	0	0
gene_2891	0	0	0	2	3	0	0	0	2	0	2
gene_2892	0	0	0	3	2	2	0	1	0	0	1
gene_2893	0	0	0	114	85	31	41	41	37	22	66
gene_2894	0	0	0	175	169	43	35	61	91	51	128
gene_2895	0	0	0	18	47	7	10	5	6	2	18
gene_2896	0	0	0	8	9	2	0	1	1	2	11
gene_2897	0	0	0	21	27	5	5	4	11	6	8
gene_2898	0	0	0	111	26	28	15	37	42	14	88
gene_2899	0	0	0	18	12	1	3	3	1	4	13
gene_29	0	0	0	93	40	22	18	17	44	17	56
gene_290	0	0	0	0	0	0	0	0	1	0	0
gene_2900	0	0	0	42	38	19	9	17	21	6	41
gene_2901	0	0	0	6	2	1	3	0	1	2	3
gene_2902	0	0	0	115	64	19	14	29	31	15	77
gene_2903	0	0	0	13	5	6	5	2	2	5	8
gene_2904	0	0	0	22	9	7	6	2	8	0	11
gene_2905	0	0	0	36	21	14	12	11	15	7	33
gene_2906	0	0	0	5	3	2	1	1	1	4	9
gene_2907	0	0	0	28	23	7	8	11	8	9	16
gene_2908	0	0	0	6	2	6	1	4	9	3	9
gene_2909	0	0	0	23	13	4	4	3	4	2	13
gene_291	0	0	0	13	12	5	7	11	11	9	37
gene_2910	0	0	0	139	121	38	16	44	38	26	88
gene_2911	0	0	0	0	0	0	0	0	0	0	1
gene_2912	0	0	0	50	33	4	11	8	9	3	22
gene_2913	0	0	0	33	29	21	15	16	17	6	18
gene_2914	0	0	0	39	26	13	6	13	15	10	27
gene_2915	0	0	0	78	73	29	15	25	34	9	41
gene_2916	0	0	0	83	44	13	12	16	23	8	29
gene_2917	0	0	0	10	10	5	2	2	3	6	6
gene_2918	0	0	0	21	31	29	26	27	25	6	42
gene_2919	0	0	0	15	9	7	4	12	7	4	3
gene_292	0	0	0	39	50	18	9	9	65	47	36
gene_2920	0	0	0	3	3	1	1	2	4	0	2
gene_2921	0	0	0	4	1	2	2	1	1	0	2
gene_2922	0	0	0	120	97	36	22	47	45	19	76
gene_2923	0	0	0	22	10	2	8	4	5	3	9
gene_2924	0	0	0	47	25	14	8	10	13	4	19
gene_2925	0	0	0	30	24	25	10	21	44	23	61
gene_2926	0	0	0	4	0	2	1	3	1	0	2
gene_2927	0	0	0	6	6	2	2	2	1	3	6
gene_2928	0	0	0	137	88	35	32	33	79	32	97
gene_2929	0	0	0	23	24	6	8	6	2	3	20
gene_293	0	0	0	7	8	4	1	3	2	1	4
gene_2930	0	0	0	0	0	0	0	0	0	0	0
gene_2931	0	0	0	28	24	49	66	42	118	109	296
gene_2932	0	0	0	2	0	7	6	2	18	6	13
gene_2933	0	0	0	3	0	5	4	2	2	8	10
gene_2934	0	0	0	23	32	6	5	8	10	5	32
gene_2935	0	0	0	23	11	8	10	7	14	8	41
gene_2936	0	0	0	12	19	1	3	6	7	0	10
gene_2937	0	0	0	54	30	15	25	21	31	3	56
gene_2938	0	0	0	88	63	32	25	41	55	13	94
gene_2939	0	0	0	22	18	6	5	7	5	6	27
gene_294	0	0	0	13	10	3	0	5	1	1	12
gene_2940	0	0	0	79	61	31	16	27	39	14	40
gene_2941	0	0	0	7	1	2	6	6	7	5	15
gene_2942	0	0	0	7	19	6	10	2	4	3	14
gene_2943	0	0	0	28	28	12	9	18	29	7	61
gene_2944	0	0	0	3	1	1	4	8	5	0	2
gene_2945	0	0	0	27	18	21	25	22	20	19	80
gene_2946	0	0	0	1	0	2	2	3	1	2	4
gene_2947	0	0	0	15	13	8	3	3	10	3	42
gene_2948	0	0	0	25	5	6	3	2	2	0	6
gene_2949	0	0	0	39	19	12	7	4	11	5	7
gene_295	0	0	0	46	41	17	10	10	16	10	27
gene_2950	0	0	0	14	8	4	6	4	9	3	11
gene_2951	0	0	0	0	0	0	0	0	0	0	0
gene_2952	0	0	0	25	21	12	9	9	24	11	25
gene_2953	0	0	0	30	35	8	2	0	12	3	16
gene_2954	0	0	0	85	76	11	4	28	5	3	40
gene_2955	0	0	0	35	35	10	9	13	11	11	25
gene_2956	0	0	0	92	78	53	30	46	66	40	111
gene_2957	0	0	0	83	67	67	49	46	60	32	110
gene_2958	0	0	0	8	8	2	3	5	7	1	18
gene_2959	0	0	0	0	0	0	0	0	0	0	0
gene_296	0	0	0	116	100	50	35	68	67	49	176
gene_2960	0	0	0	0	0	0	0	0	0	0	0
gene_2961	0	0	0	20	14	6	10	19	8	4	30
gene_2962	0	0	0	31	15	12	18	18	16	10	19
gene_2963	0	0	0	10	15	7	2	11	8	4	15
gene_2964	0	0	0	21	10	6	10	2	6	5	20
gene_2965	0	0	0	20	8	1	6	9	2	3	11
gene_2966	0	0	0	4	3	1	3	5	4	2	2
gene_2967	0	0	0	17	11	5	3	13	8	1	8
gene_2968	0	0	0	8	2	6	5	11	9	4	14
gene_2969	0	0	0	13	11	5	2	2	4	3	4
gene_297	0	0	0	5	2	1	3	1	1	0	9
gene_2970	0	0	0	45	45	20	17	28	44	14	50
gene_2971	0	0	0	112	88	24	26	32	35	20	65
gene_2972	0	0	0	4	3	2	3	1	2	0	6
gene_2973	0	0	0	1	4	0	1	0	2	0	0
gene_2974	0	0	0	74	50	64	101	122	130	87	341
gene_2975	0	0	0	0	0	0	0	0	0	0	1
gene_2976	0	0	0	116	106	29	15	31	20	12	51
gene_2977	0	0	0	84	53	28	14	21	22	5	52
gene_2978	0	0	0	1	1	1	3	6	5	1	4
gene_2979	0	0	0	63	49	17	9	19	15	11	28
gene_298	0	0	0	27	15	8	3	9	14	3	17
gene_2980	0	0	0	0	0	0	0	0	0	0	0
gene_2981	0	0	0	6	7	0	4	0	3	2	10
gene_2982	0	0	0	9	4	1	2	0	6	6	1
gene_2983	0	0	0	0	0	0	0	0	0	0	0
gene_2984	0	0	0	4	4	0	3	5	5	3	11
gene_2985	0	0	0	0	0	0	0	0	0	0	0
gene_2986	0	0	0	40	27	22	6	10	21	9	34
gene_2987	0	0	0	12	14	25	15	11	50	26	99
gene_2988	0	0	0	0	0	0	0	0	0	0	0
gene_2989	0	0	0	0	0	0	0	0	0	0	0
gene_299	0	0	0	12	13	16	11	19	15	10	13
gene_2990	0	0	0	34	25	6	17	17	20	5	31
gene_2991	0	0	0	2	6	3	2	3	1	1	8
gene_2992	0	0	0	100	58	60	24	47	48	28	96
gene_2993	0	0	0	13	6	8	3	5	17	13	17
gene_2994	0	0	0	28	22	8	11	7	12	7	33
gene_2995	0	0	0	0	0	0	0	0	0	0	0
gene_2996	0	0	0	0	0	0	0	0	0	0	0
gene_2997	0	0	0	4	11	4	1	3	1	2	7
gene_2998	0	0	0	6	2	1	1	2	0	1	7
gene_2999	0	0	0	12	7	1	1	0	0	0	17
gene_3	0	0	0	0	0	0	0	0	0	0	0
gene_30	0	0	0	0	0	0	0	0	0	0	0
gene_300	0	0	0	79	134	14	8	9	13	17	26
gene_3000	0	0	0	1	0	0	0	0	0	0	0
gene_3001	0	0	0	0	0	0	1	1	0	0	2
gene_3002	0	0	0	11	7	11	6	6	8	7	19
gene_3003	0	0	0	0	0	0	0	0	0	0	0
gene_3004	0	0	0	25	26	5	6	7	5	1	23
gene_3005	0	0	0	1	1	0	0	1	0	0	2
gene_3006	0	0	0	78	68	32	23	23	40	20	64
gene_3007	0	0	0	17	14	3	5	4	8	4	14
gene_3008	0	0	0	4	1	2	0	2	0	0	0
gene_3009	0	0	0	3	0	1	2	1	3	0	4
gene_301	0	0	0	160	171	14	7	35	18	11	22
gene_3010	0	0	0	1	2	0	0	0	1	0	0
gene_3011	0	0	0	28	25	29	28	32	54	17	75
gene_3012	0	0	0	6	2	2	2	2	1	0	5
gene_3013	0	0	0	2	0	0	0	0	0	0	1
gene_3014	0	0	0	30	21	19	12	23	56	22	141
gene_3015	0	0	0	107	29	49	17	44	54	16	105
gene_3016	0	0	0	9	3	9	8	7	9	3	11
gene_3017	0	0	0	118	70	35	22	47	26	7	62
gene_3018	0	0	0	106	49	24	10	28	27	10	45
gene_3019	0	0	0	28	34	21	8	14	14	9	42
gene_302	0	0	0	37	27	24	17	18	12	7	35
gene_3020	0	0	0	1	0	0	2	0	0	0	0
gene_3021	0	0	0	65	27	9	7	14	29	10	49
gene_3022	0	0	0	1	2	0	0	0	0	0	0
gene_3023	0	0	0	43	36	8	10	15	23	8	23
gene_3024	0	0	0	0	0	0	0	0	0	0	0
gene_3025	0	0	0	7	7	2	5	2	2	0	4
gene_3026	0	0	0	14	15	4	2	2	2	2	7
gene_3027	0	0	0	0	0	0	0	0	0	0	1
gene_3028	0	0	0	41	22	6	5	14	12	7	18
gene_3029	0	0	0	0	2	0	1	1	3	2	2
gene_303	0	0	0	72	29	47	43	44	72	25	81
gene_3030	0	0	0	0	0	0	0	0	0	1	2
gene_3031	0	0	0	16	11	2	3	6	7	5	16
gene_3032	0	0	0	48	45	10	9	16	17	8	33
gene_3033	0	0	0	2	1	1	2	1	3	0	3
gene_3034	0	0	0	1	0	10	5	3	5	2	24
gene_3035	0	0	0	23	9	15	8	26	22	8	36
gene_3036	0	0	0	12	15	11	10	13	12	9	28
gene_3037	0	0	0	10	10	1	2	2	0	2	5
gene_3038	0	0	0	0	0	0	0	0	0	0	0
gene_3039	0	0	0	12	4	3	1	5	1	0	3
gene_304	0	0	0	23	23	2	3	13	11	12	20
gene_3040	0	0	0	169	91	40	38	68	59	33	127
gene_3041	0	0	0	62	48	14	9	17	11	6	33
gene_3042	0	0	0	81	51	21	13	27	22	16	64
gene_3043	0	0	0	0	0	0	0	0	0	0	0
gene_3044	0	0	0	41	25	8	8	7	8	6	15
gene_3045	0	0	0	0	0	0	0	0	0	0	0
gene_3046	0	0	0	2	0	0	0	1	0	0	0
gene_3047	0	0	0	1	0	0	0	2	1	0	4
gene_3048	0	0	0	7	4	3	2	0	2	1	1
gene_3049	0	0	0	53	20	16	15	16	30	20	33
gene_305	0	0	0	15	22	3	4	7	8	6	14
gene_3050	0	0	0	77	56	33	25	32	55	25	91
gene_3051	0	0	0	16	16	4	3	7	6	2	15
gene_3052	0	0	0	97	83	35	22	31	39	24	66
gene_3053	0	0	0	45	29	15	14	13	25	9	33
gene_3054	0	0	0	6	3	4	1	2	2	5	13
gene_3055	0	0	0	103	71	23	23	31	32	10	71
gene_3056	0	0	0	0	0	0	0	0	0	0	0
gene_3057	0	0	0	10	6	3	8	11	6	4	6
gene_3058	0	0	0	4	2	2	1	1	2	1	4
gene_3059	0	0	0	0	0	0	1	1	1	1	0
gene_306	0	0	0	24	28	8	8	7	8	4	12
gene_3060	0	0	0	35	32	10	14	11	26	6	33
gene_3061	0	0	0	13	9	5	0	2	2	1	4
gene_3062	0	0	0	363	199	127	84	150	239	121	457
gene_3063	0	0	0	0	0	0	0	0	0	0	0
gene_3064	0	0	0	20	11	10	12	12	14	10	74
gene_3065	0	0	0	18	16	9	7	7	10	5	36
gene_3066	0	0	0	22	17	9	9	13	11	5	15
gene_3067	0	0	0	0	1	1	0	0	0	1	7
gene_3068	0	0	0	26	10	6	7	7	5	2	9
gene_3069	0	0	0	1	0	2	0	0	0	0	0
gene_307	0	0	0	152	134	41	36	44	46	30	104
gene_3070	0	0	0	0	0	2	2	0	0	1	1
gene_3071	0	0	0	18	5	7	4	10	9	3	29
gene_3072	0	0	0	2	2	1	0	2	1	3	4
gene_3073	0	0	0	6	5	1	1	0	1	1	5
gene_3074	0	0	0	13	11	3	8	4	7	4	8
gene_3075	0	0	0	15	28	5	1	5	8	1	14
gene_3076	0	0	0	20	35	6	4	6	8	7	18
gene_3077	0	0	0	13	4	1	8	5	5	1	12
gene_3078	0	0	0	1	0	3	2	2	1	0	0
gene_3079	0	0	0	56	46	3	3	7	4	2	12
gene_308	0	0	0	13	6	2	2	4	5	1	4
gene_3080	0	0	0	0	0	0	1	0	0	0	0
gene_3081	0	0	0	0	1	3	0	0	0	0	1
gene_3082	0	0	0	0	0	0	0	0	0	0	0
gene_3083	0	0	0	0	0	0	0	0	0	0	0
gene_3084	0	0	0	0	1	3	1	0	0	0	2
gene_3085	0	0	0	0	1	0	0	0	0	0	0
gene_3086	0	0	0	0	0	0	0	0	0	0	0
gene_3087	0	0	0	3	3	0	0	1	0	0	0
gene_3088	0	0	0	2	2	1	1	6	1	1	5
gene_3089	0	0	0	16	18	19	18	22	14	8	30
gene_309	0	0	0	1	0	2	0	1	2	0	2
gene_3090	0	0	0	3	9	2	1	2	5	1	2
gene_3091	0	0	0	15	10	7	7	6	1	0	6
gene_3092	0	0	0	15	5	1	3	5	5	0	8
gene_3093	0	0	0	28	26	17	7	16	8	12	28
gene_3094	0	0	0	10	8	5	5	3	14	7	17
gene_3095	0	0	0	18	15	7	8	6	12	2	11
gene_3096	0	0	0	0	0	0	0	0	0	0	0
gene_3097	0	0	0	8	3	7	4	1	8	7	10
gene_3098	0	0	0	2	3	2	0	4	4	1	6
gene_3099	0	0	0	3	0	3	1	3	3	0	3
gene_31	0	0	0	33	19	13	6	10	13	10	21
gene_310	0	0	0	1	0	1	4	0	0	2	3
gene_3100	0	0	0	157	58	19	18	20	18	15	29
gene_3101	0	0	0	24	12	2	2	3	1	4	4
gene_3102	0	0	0	40	17	5	4	7	8	0	10
gene_3103	0	0	0	10	3	4	3	2	4	2	6
gene_3104	0	0	0	14	17	7	5	9	6	6	17
gene_3105	0	0	0	6	9	12	12	11	15	8	27
gene_3106	0	0	0	0	0	0	0	0	0	0	0
gene_3107	0	0	0	15	3	6	5	4	2	4	5
gene_3108	0	0	0	14	10	9	9	7	16	10	23
gene_3109	0	0	0	9	3	4	5	9	3	3	6
gene_311	0	0	0	0	5	1	0	4	1	0	2
gene_3110	0	0	0	12	14	3	4	6	6	4	10
gene_3111	0	0	0	18	28	3	4	4	13	4	8
gene_3112	0	0	0	0	0	0	0	0	0	0	0
gene_3113	0	0	0	0	1	0	0	0	1	1	0
gene_3114	0	0	0	23	8	12	8	18	20	9	20
gene_3115	0	0	0	4	8	1	1	3	5	1	10
gene_3116	0	0	0	7	4	3	2	0	0	2	6
gene_3117	0	0	0	0	0	0	0	0	0	0	0
gene_3118	0	0	0	7	1	0	1	2	0	1	8
gene_3119	0	0	0	55	18	17	10	6	21	6	35
gene_312	0	0	0	0	0	0	0	0	0	0	0
gene_3120	0	0	0	8	11	1	2	0	4	1	7
gene_3121	0	0	0	11	8	2	2	5	4	2	10
gene_3122	0	0	0	0	0	0	0	0	0	0	0
gene_3123	0	0	0	17	24	8	11	9	9	7	14
gene_3124	0	0	0	0	0	0	0	0	0	0	0
gene_3125	0	0	0	3	1	0	0	3	3	1	1
gene_3126	0	0	0	0	0	0	0	0	0	0	0
gene_3127	0	0	0	10	6	2	1	4	5	1	3
gene_3128	0	0	0	19	17	5	4	14	13	8	33
gene_3129	0	0	0	5	8	0	0	2	8	4	6
gene_313	0	0	0	22	11	10	7	22	22	19	48
gene_3130	0	0	0	3	1	0	0	1	0	1	1
gene_3131	0	0	0	71	71	36	27	43	62	39	103
gene_3132	0	0	0	8	4	0	1	0	0	0	1
gene_3133	0	0	0	52	44	11	9	10	9	4	34
gene_3134	0	0	0	1	1	1	0	1	4	1	4
gene_3135	0	0	0	8	10	5	3	0	1	1	11
gene_3136	0	0	0	0	0	0	0	0	0	0	0
gene_3137	0	0	0	47	34	6	10	17	18	12	27
gene_3138	0	0	0	0	0	0	0	0	0	0	1
gene_3139	0	0	0	14	4	11	12	6	7	5	20
gene_314	0	0	0	8	9	5	0	6	5	0	10
gene_3140	0	0	0	102	68	27	27	40	45	15	69
gene_3141	0	0	0	32	11	6	10	7	10	6	22
gene_3142	0	0	0	16	15	8	6	5	10	3	14
gene_3143	0	0	0	14	2	2	3	2	4	1	9
gene_3144	0	0	0	99	63	25	27	48	31	16	77
gene_3145	0	0	0	0	0	0	0	0	0	0	0
gene_3146	0	0	0	91	105	97	68	54	140	124	55
gene_3147	0	0	0	0	0	0	0	0	0	0	0
gene_3148	0	0	0	0	0	0	0	0	0	0	0
gene_3149	0	0	0	6	2	3	7	7	7	2	6
gene_315	0	0	0	94	47	33	15	38	41	20	63
gene_3150	0	0	0	40	32	5	6	6	10	8	24
gene_3151	0	0	0	2	1	3	2	2	3	6	11
gene_3152	0	0	0	296	137	32	28	40	60	18	111
gene_3153	0	0	0	0	0	0	0	0	0	0	0
gene_3154	0	0	0	0	0	0	0	0	0	0	0
gene_3155	0	0	0	14	11	1	1	2	10	1	12
gene_3156	0	0	0	5	2	1	1	1	0	0	1
gene_3157	0	0	0	13	8	32	26	24	66	15	52
gene_3158	0	0	0	0	2	1	1	1	2	0	4
gene_3159	0	0	0	7	10	2	2	6	4	0	10
gene_316	0	0	0	1	8	3	0	0	2	1	6
gene_3160	0	0	0	46	38	9	10	12	17	8	26
gene_3161	0	0	0	8	0	15	7	11	12	6	46
gene_3162	0	0	0	1	0	6	3	3	3	4	5
gene_3163	0	0	0	10	6	7	6	6	5	2	18
gene_3164	0	0	0	49	19	24	21	20	28	19	39
gene_3165	0	0	0	13	4	4	4	0	7	3	7
gene_3166	0	0	0	14	12	7	3	8	7	4	10
gene_3167	0	0	0	5	4	3	1	0	3	1	8
gene_3168	0	0	0	21	17	10	7	4	11	3	9
gene_3169	0	0	0	12	7	8	6	5	4	2	11
gene_317	0	0	0	26	17	16	13	11	15	13	41
gene_3170	0	0	0	27	11	11	7	18	12	9	41
gene_3171	0	0	0	11	4	2	1	2	0	4	4
gene_3172	0	0	0	17	7	1	8	6	1	1	7
gene_3173	0	0	0	5	4	0	0	4	2	0	8
gene_3174	0	0	0	35	18	6	3	5	12	9	16
gene_3175	0	0	0	8	5	3	3	1	2	1	6
gene_3176	0	0	0	19	17	6	1	8	11	4	18
gene_3177	0	0	0	1	0	0	0	0	1	0	0
gene_3178	0	0	0	4	1	4	1	1	2	0	1
gene_3179	0	0	0	14	17	6	3	8	2	1	6
gene_318	0	0	0	9	6	4	7	8	6	3	14
gene_3180	0	0	0	0	0	0	0	0	0	0	0
gene_3181	0	0	0	0	0	0	0	0	0	0	0
gene_3182	0	0	0	13	12	9	4	10	13	4	53
gene_3183	0	0	0	0	0	0	0	0	0	0	0
gene_3184	0	0	0	16	18	24	18	26	46	37	182
gene_3185	0	0	0	22	26	16	5	7	14	7	11
gene_3186	0	0	0	10	5	2	4	4	1	4	5
gene_3187	0	0	0	1	1	6	0	0	2	0	2
gene_3188	0	0	0	2	1	1	0	3	3	1	1
gene_3189	0	0	0	3	7	1	1	2	2	1	8
gene_319	0	0	0	9	18	6	11	9	12	12	14
gene_3190	0	0	0	0	0	0	0	0	0	0	0
gene_3191	0	0	0	0	0	0	0	0	0	0	0
gene_3192	0	0	0	5	3	1	0	0	0	1	2
gene_3193	0	0	0	45	56	2	7	9	10	2	11
