GeneID	GCUXS	GCUXT	GCUXU	GCUXW	GCUXX	GCUXY	GCUXZ	GCUYA	GCUYB	GCUYC	GCUYG	GCUYH
gene_3363	0	0	0	78	43	79	76	46	42	34	17	36
gene_3364	0	0	0	32	34	29	51	31	19	17	4	17
gene_3365	0	0	0	5	7	7	6	1	8	1	0	3
gene_3366	0	0	0	0	0	0	0	0	0	0	0	0
gene_3367	0	0	0	23	25	32	59	33	30	8	9	35
gene_3368	0	0	0	18	10	11	17	15	18	5	4	18
gene_3369	0	0	0	20	7	12	20	8	6	8	8	6
gene_337	0	0	0	1	0	1	0	1	4	0	0	1
gene_3370	0	0	0	7	4	2	5	1	7	1	2	1
gene_3371	0	0	0	3	5	1	2	0	0	0	0	0
gene_3372	0	0	0	19	5	13	9	6	6	0	0	3
gene_3373	0	0	0	4	1	5	2	2	3	1	0	1
gene_3374	1	0	0	37	22	34	22	14	6	7	3	16
gene_3375	0	0	0	19	5	8	7	10	9	10	6	4
gene_3376	0	0	0	3	1	6	4	1	0	1	0	1
gene_3377	0	0	0	25	6	2	17	12	10	31	11	10
gene_3378	0	0	0	1	0	0	0	0	0	0	0	0
gene_3379	0	0	0	22	6	11	6	3	9	5	0	3
gene_338	0	0	0	12	3	3	5	1	0	4	0	0
gene_3380	0	0	0	66	20	48	23	21	14	10	2	17
gene_3381	0	0	0	82	24	168	4	0	6	1	1	3
gene_3382	0	0	0	0	2	0	1	2	1	0	0	0
gene_3383	0	0	0	0	0	5	3	0	1	0	1	0
gene_3384	0	0	0	341	221	544	312	117	143	41	25	143
gene_3385	0	0	0	3	3	28	13	6	4	3	1	4
gene_3386	0	0	0	91	61	146	35	18	23	8	6	25
gene_3387	0	0	0	45	32	67	49	32	28	28	5	25
gene_3388	0	0	0	117	60	61	51	32	28	25	10	29
gene_3389	0	0	0	0	0	0	0	0	0	0	0	0
gene_339	0	0	0	30	20	41	40	5	7	8	4	12
gene_3390	0	0	0	0	1	3	0	0	0	0	0	0
gene_3391	0	0	0	161	57	152	155	79	58	57	27	86
gene_3392	0	0	0	3	0	0	0	0	0	0	0	1
gene_3393	0	0	0	24	18	24	64	21	23	21	8	17
gene_3394	0	0	0	146	85	218	136	82	55	45	19	93
gene_3395	0	0	0	3	2	1	1	2	0	0	0	0
gene_3396	0	0	0	0	0	1	0	0	0	0	0	0
gene_3397	0	0	0	38	50	102	44	10	19	11	10	23
gene_3398	0	0	0	3	1	1	2	3	4	2	4	1
gene_3399	0	0	0	42	27	42	67	56	26	28	6	42
gene_34	0	0	0	18	11	16	32	8	10	4	3	7
gene_340	0	0	0	7	13	57	30	20	14	13	2	9
gene_3400	0	0	0	12	9	28	13	11	6	9	1	10
gene_3401	0	0	0	0	0	1	2	0	0	0	0	0
gene_3402	0	0	0	0	0	0	0	0	0	0	0	0
gene_3403	0	0	0	104	75	105	109	66	52	30	18	60
gene_3404	0	0	0	33	27	25	53	15	27	13	2	22
gene_3405	0	0	0	42	22	26	67	39	32	18	14	37
gene_3406	0	0	0	27	22	19	27	9	8	4	4	19
gene_3407	0	0	0	69	51	70	106	42	26	40	10	38
gene_3408	0	0	0	1	0	0	0	0	0	0	0	0
gene_3409	0	0	0	18	11	28	28	17	12	9	4	6
gene_341	0	0	0	13	7	21	5	3	12	1	0	3
gene_3410	0	0	0	4	3	2	6	2	3	3	0	1
gene_3411	0	0	0	4	0	1	2	0	2	1	0	2
gene_3412	0	0	0	5	3	1	4	4	7	1	2	2
gene_3413	0	0	0	23	15	17	17	11	8	8	2	9
gene_3414	0	0	0	0	1	6	2	1	6	2	0	1
gene_3415	0	0	0	4	6	10	9	3	8	1	0	5
gene_3416	0	0	0	31	18	24	35	26	22	8	3	13
gene_3417	0	0	0	0	0	0	0	6	6	0	1	29
gene_3418	0	0	0	9	13	18	10	6	7	3	1	3
gene_3419	0	0	0	0	0	0	0	0	0	0	0	0
gene_342	0	0	0	19	7	8	11	8	14	6	3	11
gene_3420	0	0	0	45	19	34	31	21	23	9	4	17
gene_3421	0	0	0	2	0	0	1	1	3	0	0	0
gene_3422	0	0	0	2	6	1	1	0	3	1	0	2
gene_3423	0	0	0	0	0	2	0	2	0	1	0	1
gene_3424	0	0	0	1	0	2	1	0	0	1	0	0
gene_3425	0	0	0	0	0	2	1	3	5	1	2	3
gene_3426	0	0	0	1	1	6	1	0	0	0	1	3
gene_3427	0	0	0	2	1	4	4	1	3	0	0	0
gene_3428	0	0	0	44	16	41	39	18	21	10	9	26
gene_3429	0	0	0	91	29	45	82	43	40	32	14	63
gene_343	0	0	0	15	14	15	4	12	3	1	3	5
gene_3430	0	0	0	41	20	29	155	76	78	58	27	81
gene_3431	0	0	0	1	0	6	11	2	0	0	1	1
gene_3432	0	0	0	1	2	3	3	2	1	0	1	0
gene_3433	0	0	0	1	0	5	3	1	0	1	0	0
gene_3434	0	0	0	20	7	19	13	10	9	1	5	6
gene_3435	0	0	0	16	12	32	15	8	8	5	1	8
gene_3436	0	0	0	0	0	0	0	0	0	0	0	0
gene_3437	0	0	0	12	17	13	4	1	2	1	2	3
gene_3438	0	0	0	23	11	18	23	9	9	12	2	10
gene_3439	0	0	0	29	5	20	31	15	12	3	2	14
gene_344	0	0	0	39	26	47	57	19	15	10	9	32
gene_3440	0	0	0	11	6	12	12	0	4	7	4	4
gene_3441	0	0	0	23	25	33	65	24	34	23	9	40
gene_3442	0	0	0	6	5	7	3	3	4	2	0	2
gene_3443	0	0	0	0	0	0	0	2	2	0	1	0
gene_3444	0	0	0	18	9	17	10	6	9	5	4	4
gene_3445	0	0	0	17	5	24	18	8	4	5	4	13
gene_3446	0	0	0	7	5	7	4	5	13	1	0	1
gene_3447	0	0	0	8	10	10	12	3	8	2	3	5
gene_3448	0	0	0	54	24	32	38	19	14	17	5	15
gene_3449	0	0	0	1	1	1	0	0	0	0	0	2
gene_345	0	0	0	27	9	20	16	10	10	4	1	5
gene_3450	0	0	0	0	0	0	0	0	0	0	0	0
gene_3451	0	0	0	18	7	8	9	5	8	2	3	23
gene_3452	0	0	0	79	46	52	72	46	41	24	14	40
gene_3453	0	0	0	22	28	31	51	27	24	15	9	25
gene_3454	0	0	0	35	14	36	21	12	15	3	2	13
gene_3455	0	0	0	3	4	1	1	0	0	1	0	3
gene_3456	0	0	0	0	0	0	0	0	0	0	0	0
gene_3457	0	0	0	0	0	0	0	0	0	0	0	0
gene_3458	0	0	0	8	10	11	3	3	2	6	1	9
gene_3459	0	0	0	0	0	0	0	1	0	0	0	0
gene_346	0	0	0	2	0	3	1	0	0	0	1	0
gene_3460	0	0	0	0	1	3	1	1	1	0	0	0
gene_3461	0	0	0	5	1	5	3	1	0	0	0	1
gene_3462	0	0	0	15	20	37	15	11	15	10	1	10
gene_3463	0	0	0	16	9	7	8	4	6	2	2	4
gene_3464	0	0	0	31	33	43	27	19	29	14	14	15
gene_3465	0	0	0	19	23	24	28	13	15	11	2	21
gene_3466	0	0	0	10	4	7	6	3	2	1	2	6
gene_3467	0	0	0	6	1	10	11	2	9	7	2	7
gene_3468	0	0	0	0	0	0	1	0	1	0	0	0
gene_3469	0	0	0	0	0	0	0	0	0	0	0	0
gene_347	0	0	0	78	32	57	64	40	35	22	10	39
gene_3470	0	0	0	0	0	0	0	0	0	0	0	0
gene_3471	0	0	0	0	0	0	0	0	0	0	0	0
gene_3472	0	0	0	1	0	0	0	0	0	0	0	0
gene_3473	0	0	0	3	0	0	5	0	3	0	0	0
gene_3474	0	0	0	10	7	12	9	3	11	0	2	10
gene_3475	0	0	0	0	0	0	2	1	0	0	1	1
gene_3476	0	0	0	0	0	0	0	0	0	0	0	0
gene_3477	0	0	0	6	5	9	7	12	11	4	3	5
gene_3478	0	0	0	44	9	33	36	14	9	12	10	18
gene_3479	0	0	0	0	0	0	0	0	0	0	0	0
gene_348	0	0	0	180	96	247	166	78	79	39	16	87
gene_3480	0	0	0	0	0	0	0	0	0	0	0	0
gene_3481	0	0	0	65	39	51	112	34	45	16	6	46
gene_3482	0	0	0	14	5	12	4	5	11	2	2	4
gene_3483	0	0	0	10	0	1	3	2	0	1	0	3
gene_3484	0	0	0	2	2	1	2	0	2	1	0	3
gene_3485	0	0	0	22	11	19	24	14	15	13	7	25
gene_3486	0	0	0	14	11	19	40	15	16	5	8	7
gene_3487	0	0	0	126	77	168	96	29	57	18	12	30
gene_3488	0	0	0	0	0	0	0	0	0	0	0	4
gene_3489	0	0	0	18	17	5	12	0	12	3	1	7
gene_349	0	0	0	0	0	0	0	0	0	0	0	0
gene_3490	0	0	0	33	8	13	16	15	20	8	8	18
gene_3491	0	0	0	7	2	3	3	2	0	6	0	5
gene_3492	0	0	0	1	0	1	6	3	2	0	1	2
gene_3493	0	0	0	0	0	0	0	0	0	0	0	0
gene_3494	0	0	0	0	0	3	0	0	2	0	0	1
gene_3495	0	0	0	4	1	2	2	1	4	0	0	1
gene_3496	0	0	0	2	0	3	4	1	1	1	0	1
gene_3497	0	0	0	6	3	1	11	2	3	4	2	1
gene_3498	0	0	0	33	6	13	35	10	21	17	6	27
gene_3499	0	0	0	0	0	0	0	0	0	0	0	0
gene_35	0	0	0	10	4	3	8	2	4	5	2	1
gene_350	0	0	0	0	0	0	0	0	0	0	0	0
gene_3500	0	0	0	8	0	0	1	2	0	0	0	1
gene_3501	0	0	0	0	0	1	0	0	0	0	0	0
gene_3502	0	0	0	7	2	3	7	3	2	1	1	2
gene_3503	0	0	0	42	20	31	49	22	21	14	15	30
gene_3504	0	0	0	206	59	80	184	53	65	59	27	68
gene_3505	0	0	0	5	9	9	9	1	6	0	0	8
gene_3506	0	0	0	5	1	5	5	2	4	0	4	3
gene_3507	0	0	0	39	6	22	21	25	24	4	2	21
gene_3508	0	0	0	811	312	297	187	191	266	146	107	248
gene_3509	0	0	0	25	20	26	20	10	10	9	2	6
gene_351	0	0	0	0	0	0	0	0	1	0	0	0
gene_3510	0	0	0	21	12	15	38	24	23	5	2	19
gene_3511	0	0	0	10	7	8	44	24	21	11	5	16
gene_3512	0	0	0	28	25	28	16	14	24	5	6	11
gene_3513	0	0	0	9	6	2	3	4	0	0	1	3
gene_3514	0	0	0	26	9	21	14	8	8	0	1	6
gene_3515	0	0	0	80	68	171	72	42	48	30	17	49
gene_3516	0	0	0	7	4	15	9	6	4	3	0	2
gene_3517	0	0	0	10	6	14	6	3	2	2	1	2
