GeneID	GGABG	GGABH	GGABN	GGABO	GGABP	GGABS	GGABT	GGABU	GGABW	GGABX
gene_3852	0	0	0	12	0	0	0	8	1	4
gene_3853	0	0	0	19	1	2	2	9	2	11
gene_3854	0	0	0	15	2	2	7	23	11	23
gene_3855	0	0	0	19	1	6	2	14	5	7
gene_3856	0	0	0	14	4	12	2	18	8	15
gene_3857	0	0	0	0	0	0	0	0	0	0
gene_3858	0	0	0	17	0	15	13	55	4	58
gene_3859	0	0	0	26	0	2	5	22	14	11
gene_386	0	0	0	0	0	0	0	0	0	0
gene_3860	0	0	0	1	0	0	1	7	1	4
gene_3861	0	0	0	0	0	0	0	0	0	0
gene_3862	0	0	0	28	3	0	4	28	6	20
gene_3863	0	0	0	12	1	7	1	13	3	7
gene_3864	0	0	0	85	2	8	8	44	16	36
gene_3865	0	0	0	0	0	3	0	0	0	0
gene_3866	0	0	0	5	0	0	0	1	1	2
gene_3867	0	0	0	0	0	0	0	0	0	0
gene_3868	0	0	0	18	1	11	10	14	14	9
gene_3869	0	0	0	7	0	0	3	14	8	7
gene_387	0	0	0	103	11	7	18	88	23	48
gene_3870	0	0	0	0	0	0	0	8	0	5
gene_3871	0	0	0	0	0	0	0	0	0	0
gene_3872	0	0	0	11	1	1	1	13	1	8
gene_3873	0	0	0	96	9	16	17	114	63	96
gene_3874	0	0	0	14	0	2	7	26	10	26
gene_3875	0	0	0	4	0	0	1	3	1	5
gene_3876	0	0	0	2	0	1	1	2	1	3
gene_3877	0	0	0	6	0	6	1	24	0	9
gene_3878	0	0	0	28	3	6	6	39	11	23
gene_3879	0	0	0	4	0	0	4	4	4	5
gene_388	0	0	0	1	1	0	0	13	2	9
gene_3880	0	0	0	33	1	2	5	64	4	35
gene_3881	0	0	0	26	1	0	5	20	2	9
gene_3882	0	0	0	8	0	2	8	18	0	13
gene_3883	0	0	0	31	5	22	13	67	22	48
gene_3884	0	0	0	0	0	0	0	0	0	0
gene_3885	0	0	0	18	0	1	1	9	8	7
gene_3886	0	0	0	0	0	0	0	0	0	0
gene_3887	0	0	0	25	4	11	0	33	12	10
gene_3888	0	0	0	5	0	0	2	10	3	18
gene_3889	0	0	0	46	2	4	9	33	8	16
gene_389	0	0	0	17	0	5	0	29	11	9
gene_3890	0	0	0	31	0	16	19	66	12	24
gene_3891	0	0	0	44	4	5	12	104	18	34
gene_3892	0	0	0	45	5	24	22	125	20	41
gene_3893	0	0	1	16	3	9	3	41	16	25
gene_3894	0	0	0	31	0	6	9	27	12	22
gene_3895	0	0	0	36	0	7	8	40	20	24
gene_3896	0	0	0	2	0	0	0	6	6	9
gene_3897	0	0	0	3	0	4	1	3	3	1
gene_3898	0	0	0	5	0	0	0	2	2	7
gene_3899	0	0	0	5	0	0	0	1	3	5
gene_39	0	0	0	13	0	6	7	20	12	14
gene_390	0	0	0	54	0	8	10	43	4	29
gene_3900	0	0	0	22	0	0	6	32	11	17
gene_3901	0	0	0	0	0	0	0	0	0	0
gene_3902	0	0	0	3	0	0	2	0	0	2
gene_3903	0	0	0	0	0	0	2	0	0	0
gene_3904	0	0	0	0	0	0	0	1	0	0
gene_3905	0	0	0	11	0	0	1	13	3	7
gene_3906	0	0	0	7	1	0	3	8	2	5
gene_3907	0	0	0	6	0	0	2	7	2	3
gene_3908	0	0	0	71	3	15	15	121	32	73
gene_3909	0	0	0	0	0	0	0	0	0	2
gene_391	0	0	0	0	0	0	0	0	0	0
gene_3910	0	0	0	4	0	0	0	1	2	8
gene_3911	0	0	0	8	0	0	0	7	0	12
gene_3912	0	0	0	1	1	0	1	0	0	2
gene_3913	0	0	0	25	2	4	5	32	13	17
gene_3914	0	0	0	7	1	0	0	10	3	8
gene_3915	0	0	0	30	0	10	9	31	8	23
gene_3916	0	0	0	3	1	5	2	6	3	2
gene_3917	0	0	0	2	0	0	0	7	2	2
gene_3918	0	0	0	7	1	0	1	8	3	6
gene_3919	0	0	0	2	0	3	3	5	0	3
gene_392	0	0	0	0	0	0	1	7	0	0
gene_3920	0	0	0	10	0	4	2	36	11	12
gene_3921	0	0	0	3	0	4	3	4	1	1
gene_3922	0	0	0	11	1	0	0	4	3	4
gene_3923	0	0	0	24	0	2	1	23	2	12
gene_3924	0	0	0	0	0	0	4	2	7	3
gene_3925	0	0	0	5	0	6	1	25	3	4
gene_3926	0	0	0	1	0	0	1	0	0	0
gene_3927	0	0	0	68	4	4	12	27	11	28
gene_3928	0	0	0	0	0	0	0	0	0	0
gene_3929	0	0	0	2	1	0	0	19	4	10
gene_393	0	0	0	45	4	23	9	86	15	42
gene_3930	0	0	0	1	0	0	0	1	0	1
gene_3931	0	0	0	40	0	10	14	58	20	36
gene_3932	0	0	0	38	0	4	7	20	5	23
gene_3933	0	0	0	6	0	6	0	3	5	5
gene_3934	0	0	0	14	2	11	5	13	8	15
gene_3935	0	0	0	1	0	0	0	0	0	0
gene_3936	0	0	0	24	0	0	1	10	3	0
gene_3937	0	0	0	12	0	5	3	11	5	8
gene_3938	0	0	0	10	0	4	9	9	3	4
gene_3939	0	0	0	18	1	9	3	21	3	9
gene_394	0	0	0	8	1	8	10	19	8	19
gene_3940	0	0	0	22	0	1	2	18	3	8
gene_3941	0	0	0	41	3	6	5	50	8	15
gene_3942	0	0	0	3	0	0	0	5	1	2
gene_3943	0	0	0	32	0	0	1	20	5	12
gene_3944	0	0	0	0	0	0	0	0	0	0
gene_3945	0	0	0	39	0	3	7	44	10	13
gene_3946	0	0	0	1	0	1	1	1	1	0
gene_3947	0	0	0	0	0	0	0	7	0	0
gene_3948	0	0	0	0	0	0	0	0	0	0
gene_3949	0	0	0	0	0	1	0	2	0	0
gene_395	0	0	0	12	1	11	0	19	0	6
gene_3950	0	0	0	7	1	0	0	3	2	3
gene_3951	0	0	0	26	5	2	6	45	15	17
gene_3952	0	0	0	0	0	0	0	0	0	0
gene_3953	0	0	0	7	0	6	0	8	6	11
gene_3954	0	0	0	20	0	1	1	28	2	9
gene_3955	0	0	0	0	0	0	0	1	1	0
gene_3956	0	0	0	0	0	1	1	5	4	6
gene_3957	0	0	0	12	1	4	7	11	2	10
gene_3958	0	0	0	33	0	4	0	7	0	4
gene_3959	0	0	0	1	0	0	0	1	1	1
gene_396	0	0	0	3	0	3	0	8	1	3
gene_3960	0	0	0	1	0	0	0	1	0	0
gene_3961	0	0	0	9	7	11	4	69	11	14
gene_3962	0	0	0	3	0	0	0	1	0	3
gene_3963	0	0	0	12	0	0	2	6	2	4
gene_3964	0	0	0	25	0	2	2	15	3	6
gene_3965	0	0	0	8	0	0	1	3	0	0
gene_3966	0	0	0	100	7	15	23	66	22	35
gene_3967	0	0	0	34	0	3	4	21	6	7
gene_3968	0	0	0	0	0	0	0	0	0	0
gene_3969	0	0	0	25	1	3	8	31	10	9
gene_397	0	0	0	1	0	3	1	3	0	8
gene_3970	0	0	0	42	1	15	6	32	10	29
gene_3971	0	0	0	11	3	1	4	15	2	22
gene_3972	0	0	0	28	2	8	18	60	28	23
gene_3973	0	0	0	18	0	9	2	33	11	15
gene_3974	0	0	0	48	2	20	7	107	17	48
gene_3975	0	0	0	1	1	5	4	4	5	13
gene_3976	0	0	0	70	4	12	12	64	11	18
gene_3977	0	0	0	11	2	3	0	14	5	9
gene_3978	0	0	0	31	0	3	3	20	4	7
gene_3979	0	0	0	1	0	0	1	3	0	1
gene_398	0	0	0	17	2	4	6	25	7	13
gene_3980	0	0	0	1	0	0	0	4	0	0
gene_3981	0	0	0	0	0	0	1	2	1	1
gene_3982	0	0	0	23	0	3	1	10	5	10
gene_3983	0	0	0	3	0	0	0	1	2	3
gene_3984	0	0	0	52	1	13	8	51	13	33
gene_3985	0	0	0	10	0	9	5	21	4	9
gene_3986	0	0	0	6	0	0	1	2	1	4
gene_3987	0	0	0	130	6	3	9	54	18	57
gene_3988	0	0	0	0	0	0	0	0	0	0
gene_3989	0	0	0	28	1	23	2	35	4	21
gene_399	0	0	0	23	2	0	2	12	5	9
gene_3990	0	0	0	37	1	17	5	36	17	11
gene_3991	0	0	0	99	13	30	33	179	47	104
gene_3992	0	0	0	19	0	6	3	19	3	12
gene_3993	0	0	0	1	0	0	0	1	2	1
gene_3994	0	0	0	24	3	5	4	34	11	27
gene_3995	0	0	0	4	2	0	0	78	5	3
gene_3996	0	0	0	10	2	0	2	26	2	7
gene_3997	0	0	0	14	0	0	1	10	3	2
gene_3998	0	0	0	18	0	4	5	8	2	10
gene_3999	0	0	0	2	0	0	0	2	5	0
gene_4	0	0	0	1	0	0	0	1	2	4
gene_40	0	0	0	21	3	6	6	23	9	15
gene_400	0	0	0	5	0	11	5	13	4	7
gene_4000	0	0	0	45	2	6	0	61	9	18
gene_4001	0	0	0	56	1	14	12	64	24	53
gene_4002	1	0	0	35	6	9	14	80	15	41
gene_4003	0	0	0	0	0	0	0	0	0	0
gene_4004	0	0	0	306	14	70	81	291	86	196
gene_4005	0	0	0	0	0	0	0	0	0	0
gene_4006	0	0	0	3	0	0	4	8	1	9
gene_4007	0	0	0	0	0	0	0	0	0	0
gene_4008	0	0	0	8	0	2	1	8	2	4
gene_4009	0	0	0	0	0	0	0	0	0	0
gene_401	0	0	0	11	0	4	0	7	5	13
gene_4010	0	0	0	0	0	0	0	0	0	0
gene_4011	0	0	0	8	2	5	6	16	11	12
gene_4012	0	0	0	50	3	10	9	42	6	36
gene_4013	0	0	0	11	0	4	8	23	4	10
gene_4014	0	0	0	0	0	0	0	0	0	0
gene_4015	0	0	0	16	0	2	4	14	2	14
gene_4016	0	0	0	4	0	0	2	17	2	1
gene_4017	0	0	0	15	0	1	1	18	3	12
gene_4018	0	0	0	0	0	0	0	0	0	0
gene_4019	0	0	0	0	0	0	0	0	0	0
gene_402	0	0	0	0	0	0	0	7	2	0
gene_4020	0	0	0	0	4	0	0	2	1	3
gene_4021	0	0	0	9	0	7	0	13	6	21
gene_4022	0	0	0	2	0	0	0	2	0	3
gene_4023	0	0	0	0	0	0	0	0	0	0
gene_4024	0	0	0	0	0	0	0	0	0	0
gene_4025	0	0	0	11	0	0	0	9	1	4
gene_4026	0	0	0	0	0	0	0	0	0	0
gene_4027	0	0	0	0	0	0	0	0	0	0
gene_4028	0	0	0	8	1	0	4	10	1	1
gene_4029	0	0	0	3	0	5	0	6	1	0
gene_403	0	0	0	0	0	0	0	1	1	0
gene_4030	0	0	0	0	0	0	0	0	0	0
gene_4031	0	0	0	0	0	0	0	0	0	0
gene_4032	0	0	0	1	0	0	0	2	0	1
gene_4033	0	0	0	0	0	0	0	0	0	0
gene_4034	0	0	0	0	0	0	0	0	0	0
gene_4035	0	0	0	38	2	0	7	30	9	25
gene_4036	0	0	0	0	0	0	0	0	0	0
gene_4037	0	0	0	51	3	6	17	20	7	25
gene_4038	0	0	0	5	0	0	1	4	3	2
gene_4039	0	0	0	37	0	3	3	41	8	24
gene_404	0	0	0	0	0	0	0	10	4	0
gene_4040	0	0	0	10	0	7	5	26	11	27
gene_4041	0	0	0	4	0	0	0	4	0	4
gene_4042	0	0	0	0	0	0	0	0	0	0
gene_4043	0	0	0	0	0	0	0	0	0	0
gene_4044	0	0	0	0	0	0	0	0	1	1
gene_4045	0	0	0	0	0	0	0	0	0	0
gene_4046	0	0	0	19	0	0	0	29	3	16
gene_4047	0	0	0	69	1	22	19	46	10	22
gene_4048	0	0	0	2	0	0	2	1	0	3
gene_4049	0	0	0	0	0	0	0	0	0	0
gene_405	0	0	0	23	0	3	8	17	14	8
gene_4050	0	0	0	5	0	0	0	3	0	1
gene_4051	0	0	0	16	0	2	1	13	2	9
gene_4052	0	0	0	6	1	0	1	3	4	7
gene_4053	0	0	0	3	0	2	0	20	5	1
gene_4054	0	0	0	4	0	1	2	5	2	3
gene_4055	0	0	0	183	7	26	15	199	48	91
gene_4056	0	0	0	70	4	10	19	119	31	103
gene_4057	0	0	0	0	0	0	0	0	0	0
gene_4058	0	0	0	26	0	12	9	10	0	5
gene_4059	0	0	0	0	0	0	0	0	0	0
gene_406	0	0	0	0	0	0	0	0	0	0
gene_4060	0	0	0	2	0	2	0	8	3	3
gene_4061	0	0	0	23	1	15	5	26	12	22
gene_4062	0	0	0	18	3	14	5	60	9	21
gene_4063	0	0	0	38	5	4	2	29	6	17
gene_4064	0	0	0	10	0	1	4	21	8	4
gene_4065	0	0	0	3	0	0	0	3	1	1
gene_4066	0	0	0	7	0	0	0	4	2	0
gene_4067	0	0	0	0	0	2	0	1	2	1
gene_4068	0	0	0	0	0	0	0	0	0	0
gene_4069	0	0	0	5	2	10	10	6	1	12
gene_407	0	0	0	51	0	4	14	43	12	17
gene_4070	0	0	0	0	0	0	0	0	0	0
gene_4071	0	0	0	0	0	0	0	0	0	0
gene_4072	0	0	0	0	0	0	0	0	0	0
gene_4073	0	0	0	0	0	0	0	0	0	0
gene_4074	0	0	0	0	0	0	0	0	0	0
gene_4075	0	0	0	17	1	7	0	37	9	23
gene_4076	0	0	0	1	0	2	0	0	0	3
gene_4077	0	0	0	2	0	0	0	3	0	1
gene_4078	0	0	0	13	4	9	8	31	7	14
gene_4079	0	0	0	13	0	0	0	4	0	9
gene_408	0	0	0	4	3	5	8	19	9	7
gene_4080	0	0	0	23	1	9	4	42	7	13
gene_4081	0	0	0	1	0	1	0	0	1	6
gene_4082	0	0	0	51	1	13	8	38	14	25
gene_4083	0	0	0	11	0	0	0	22	9	5
gene_4084	0	0	0	11	1	0	0	2	0	3
gene_4085	0	0	0	0	0	0	1	2	0	0
gene_4086	0	0	0	0	0	0	0	1	0	0
gene_4087	0	0	0	1	0	0	0	5	1	0
gene_4088	0	0	0	0	0	0	1	3	2	1
gene_4089	0	0	0	0	1	4	0	3	1	1
gene_409	0	0	0	12	0	3	4	17	4	12
gene_4090	0	0	0	0	0	0	0	0	0	0
gene_4091	0	0	0	50	2	11	1	53	11	24
gene_4092	0	0	0	14	1	2	6	24	4	12
gene_4093	0	0	0	0	0	5	0	1	0	0
gene_4094	0	0	0	20	1	2	2	28	1	16
gene_4095	0	0	0	14	0	1	2	3	4	4
gene_4096	0	0	0	0	0	0	0	0	0	0
gene_4097	0	0	0	9	0	3	3	9	3	6
gene_4098	0	0	0	2	0	0	0	5	1	0
gene_4099	0	0	0	12	0	3	2	7	2	1
gene_41	0	0	0	21	0	11	6	18	5	14
gene_410	0	0	0	25	1	7	4	46	11	16
gene_4100	0	0	0	1	0	0	0	2	0	1
gene_4101	0	0	0	5	0	0	4	11	2	1
gene_4102	0	0	0	4	0	0	4	13	3	7
gene_4103	0	0	0	0	0	4	4	3	5	2
gene_4104	0	0	0	0	0	0	0	0	0	0
gene_4105	0	0	0	18	2	2	3	28	11	19
gene_4106	0	0	0	0	0	0	0	0	0	0
gene_4107	0	0	0	0	0	0	0	0	0	0
gene_4108	0	0	0	61	5	14	5	96	18	44
gene_4109	0	0	0	0	0	0	0	0	0	0
gene_411	0	0	0	0	0	0	0	0	0	0
gene_4110	0	0	0	2	0	0	0	0	0	0
gene_4111	0	0	0	0	0	0	0	0	0	0
gene_4112	0	0	0	1	0	0	0	2	1	4
gene_4113	0	0	0	0	0	0	1	0	0	0
gene_4114	0	0	0	21	1	1	0	17	1	11
gene_4115	0	0	0	13	0	10	0	17	0	8
gene_4116	0	0	0	16	0	3	7	40	8	12
gene_4117	0	0	0	0	0	0	0	0	0	1
gene_4118	1	0	0	29	1	0	2	16	2	27
gene_4119	0	0	0	1	0	8	0	4	9	5
gene_412	0	0	0	235	28	135	112	614	304	576
gene_4120	0	0	0	9	0	0	1	6	4	6
gene_4121	0	0	0	103	7	56	28	132	65	98
gene_4122	0	0	0	8	0	11	0	14	6	8
gene_4123	0	0	0	3	0	0	0	4	1	3
gene_4124	0	0	0	0	0	0	0	0	0	0
gene_4125	0	0	0	0	0	3	1	16	5	2
gene_4126	0	0	0	156	16	72	20	243	63	102
gene_4127	0	0	0	5	0	5	0	0	2	4
gene_4128	0	0	0	0	0	0	0	0	0	0
gene_4129	0	0	0	18	0	2	0	11	5	18
gene_413	0	0	0	1	0	2	1	3	1	2
gene_4130	0	0	0	4	0	0	1	2	0	3
gene_4131	0	0	0	0	0	0	0	0	0	0
gene_4132	0	0	0	11	0	4	4	33	7	2
gene_4133	0	0	0	0	0	5	0	1	0	0
gene_4134	0	0	0	0	0	0	0	0	0	0
gene_4135	0	0	0	0	0	0	0	0	0	0
gene_4136	0	0	0	41	3	11	14	35	12	24
gene_4137	0	0	0	14	1	0	3	30	4	11
gene_4138	0	0	0	2	1	0	0	4	0	2
gene_4139	0	0	0	30	3	7	7	43	9	16
gene_414	0	0	0	9	0	5	2	31	7	12
gene_4140	0	0	0	59	5	37	29	240	61	120
gene_4141	0	0	0	3	0	0	0	2	1	1
gene_4142	0	0	0	3	0	2	0	13	7	3
gene_4143	0	0	0	151	9	53	45	173	57	108
gene_4144	0	0	0	3	1	0	0	1	1	1
gene_4145	0	0	0	1	0	0	0	0	0	0
gene_4146	0	0	0	4	1	11	3	9	0	5
gene_4147	0	0	0	104	12	43	21	104	29	75
gene_4148	0	0	0	458	9	33	14	102	12	67
gene_4149	0	0	0	0	0	0	1	1	0	6
gene_415	0	0	0	10	0	0	0	6	2	4
gene_4150	0	0	0	0	0	0	0	0	0	0
gene_4151	0	0	0	35	0	2	11	29	12	25
gene_4152	0	0	0	2	0	0	1	0	0	0
gene_4153	0	0	0	0	0	0	0	0	0	0
gene_4154	0	0	0	594	11	4	6	61	17	44
gene_4155	0	0	0	32	0	4	7	58	8	24
gene_4156	0	0	0	1	0	0	0	1	0	1
gene_4157	0	0	0	6	1	2	3	6	2	6
gene_4158	0	0	0	0	0	0	0	0	0	0
gene_4159	0	0	0	41	4	37	29	150	28	44
gene_416	0	0	0	7	1	0	0	16	4	6
gene_4160	0	0	0	17	2	1	0	21	5	11
gene_4161	0	0	0	44	2	9	11	74	22	38
gene_4162	0	0	0	1	0	0	1	10	3	4
gene_4163	0	0	0	7	0	2	3	16	3	7
gene_4164	0	0	0	2	0	2	1	3	2	1
gene_4165	0	0	0	2	0	0	1	13	5	3
gene_4166	0	0	0	0	0	0	0	0	0	0
gene_4167	0	0	0	0	0	0	0	0	0	0
gene_4168	0	0	0	6	4	0	0	16	4	3
gene_4169	0	0	0	0	0	0	0	0	0	0
gene_417	0	0	0	7	0	0	0	10	0	5
gene_4170	0	0	0	0	0	0	0	4	1	0
gene_4171	0	0	0	17	4	14	10	64	14	19
gene_4172	0	0	0	9	3	4	6	68	12	19
gene_4173	0	0	0	55	1	7	8	77	22	51
gene_4174	0	0	0	129	8	42	39	219	45	139
gene_4175	0	0	0	16	0	15	11	35	9	25
gene_4176	0	0	0	0	0	0	0	0	0	0
gene_4177	0	0	0	3	0	2	3	4	0	1
gene_4178	0	0	0	8	0	0	0	16	7	7
gene_4179	0	0	0	2	2	0	0	6	2	2
gene_418	0	0	0	8	0	5	3	16	5	6
gene_4180	0	0	0	2	9	26	8	43	14	15
gene_4181	0	0	0	12	1	10	3	33	9	8
gene_4182	0	0	0	14	2	13	1	28	4	12
gene_4183	0	0	0	6	0	0	0	14	2	7
gene_4184	0	0	0	67	3	14	13	106	15	46
gene_4185	0	0	0	32	0	1	5	46	15	33
gene_4186	0	0	0	10	0	5	0	19	10	4
gene_4187	0	0	0	2	0	8	0	16	6	13
gene_4188	0	0	0	9	2	1	0	22	6	13
gene_4189	0	0	0	0	0	0	0	0	0	2
gene_419	0	0	0	8	0	0	2	19	6	3
gene_4190	0	0	0	0	0	0	0	0	0	0
gene_4191	0	0	0	23	4	6	11	33	9	27
gene_4192	0	0	0	79	5	20	19	79	25	47
gene_4193	0	0	0	0	0	0	0	0	0	0
gene_4194	0	0	0	13	0	1	2	19	3	7
gene_4195	0	0	0	11	0	0	5	4	1	8
gene_4196	0	0	0	161	0	1	0	13	4	5
gene_4197	0	0	0	14	0	0	0	30	9	7
gene_4198	0	0	0	2	0	0	0	2	0	1
gene_4199	0	0	0	5	0	1	1	6	0	4
gene_42	0	0	0	315	12	78	50	280	83	196
gene_420	0	0	0	8	0	0	6	7	4	5
gene_4200	0	0	0	8	0	1	0	3	2	6
gene_4201	0	0	0	8	3	0	1	8	2	5
gene_4202	0	0	0	28	2	9	0	35	9	41
gene_4203	0	0	0	0	0	0	1	3	0	0
gene_4204	0	0	0	36	1	4	1	46	13	26
gene_4205	0	0	0	21	0	2	3	28	9	15
gene_4206	0	0	0	0	0	0	0	0	0	0
gene_4207	0	0	0	0	0	0	0	0	0	0
gene_4208	0	0	0	34	0	2	2	31	4	19
gene_4209	0	0	0	0	0	0	0	0	0	0
gene_421	0	0	0	36	7	12	9	53	13	22
gene_4210	0	0	0	0	0	0	0	0	0	0
gene_4211	0	0	0	0	0	0	0	0	0	0
gene_4212	0	0	0	28	5	13	4	125	13	61
gene_4213	0	0	0	1	0	0	0	0	0	3
gene_4214	0	0	0	12	0	1	2	8	0	1
gene_4215	0	0	0	10	0	5	2	14	4	18
gene_4216	0	0	0	0	0	0	5	4	1	1
gene_4217	0	0	0	50	2	20	15	75	15	28
gene_4218	0	0	0	5	0	0	4	13	4	6
gene_4219	0	0	0	6	1	1	0	21	4	12
gene_422	0	0	0	14	3	5	4	15	8	16
gene_4220	0	0	0	2	1	4	1	25	2	2
gene_4221	0	0	0	5	0	4	1	3	6	1
gene_4222	1	0	0	67	3	3	10	37	10	26
gene_4223	0	0	0	0	0	0	0	0	0	0
gene_4224	0	0	0	9	1	0	0	0	0	1
gene_4225	0	0	0	0	0	0	0	0	0	0
gene_4226	0	0	0	0	0	0	0	0	0	0
gene_4227	0	0	0	1	0	0	0	1	0	0
gene_4228	0	0	0	53	1	11	9	50	16	38
gene_4229	0	0	0	12	1	2	1	11	2	11
gene_423	0	0	0	0	0	0	0	2	0	0
gene_4230	0	0	0	0	0	0	0	3	1	0
gene_4231	0	0	0	6	0	2	1	12	2	6
gene_4232	0	0	0	0	1	1	0	7	5	2
gene_4233	0	0	0	0	0	0	0	0	3	0
gene_4234	0	0	0	18	1	0	7	20	8	10
gene_4235	0	0	0	21	2	9	2	19	6	13
gene_4236	0	0	0	0	0	0	0	0	0	0
gene_4237	1	0	0	209	13	44	40	267	62	157
gene_4238	0	0	0	7	1	6	2	6	2	5
gene_4239	0	0	0	3	0	2	0	1	0	0
gene_424	1	0	0	321	9	44	50	174	48	149
gene_4240	0	0	0	4	0	0	1	1	0	2
gene_4241	0	0	0	6	0	1	2	3	3	3
gene_4242	0	0	0	19	2	0	5	13	2	6
gene_4243	0	0	0	44	3	5	3	37	17	17
gene_4244	0	0	0	101	1	2	14	120	30	48
gene_4245	0	0	0	0	0	0	0	2	0	1
gene_4246	0	0	0	13	1	0	3	11	4	2
gene_4247	0	0	0	0	0	0	0	0	0	0
gene_4248	0	0	0	2	0	0	0	2	0	3
gene_4249	0	0	0	3	0	0	0	8	0	2
gene_425	0	0	0	2	0	6	1	8	3	1
gene_4250	0	0	0	9	0	0	2	5	0	2
gene_4251	0	0	0	4	0	3	1	9	6	6
gene_4252	0	0	0	12	1	12	3	26	8	7
gene_4253	0	0	0	16	1	2	1	21	3	6
gene_4254	0	0	0	84	3	10	8	84	24	40
gene_4255	0	0	0	3	0	3	0	5	0	1
gene_4256	0	0	0	13	0	0	2	12	2	2
gene_4257	0	0	0	13	2	4	0	22	4	9
gene_4258	0	0	0	118	1	34	17	183	49	115
gene_4259	0	0	0	104	0	10	4	54	15	46
gene_426	0	0	0	0	0	0	0	0	0	0
gene_4260	0	0	0	10	1	0	2	4	5	4
gene_4261	0	0	0	11	2	2	3	21	5	7
gene_4262	0	0	0	0	0	0	0	0	0	0
gene_4263	0	0	0	0	0	0	0	0	0	0
gene_4264	0	0	0	24	1	1	0	26	9	16
gene_4265	0	0	0	5	0	5	0	7	1	8
gene_4266	0	0	0	30	2	9	17	55	18	58
gene_4267	0	0	0	0	0	0	0	0	0	0
gene_4268	0	0	0	0	0	0	0	0	0	2
gene_4269	0	0	0	5	0	0	2	6	0	2
gene_427	0	0	0	13	0	1	0	15	2	2
gene_4270	0	0	0	41	1	6	5	39	12	31
gene_4271	0	0	0	27	1	2	0	8	6	14
gene_4272	0	0	0	14	1	0	0	3	4	0
gene_4273	0	0	0	17	1	2	2	45	14	17
gene_4274	0	0	0	2	0	2	1	6	1	2
gene_4275	0	0	0	0	0	0	0	0	0	0
gene_4276	0	0	0	0	0	0	0	5	0	0
gene_4277	0	0	0	23	1	2	2	28	3	14
gene_4278	0	0	0	1	1	1	2	23	7	18
gene_4279	0	0	0	13	1	24	2	19	15	13
gene_428	0	0	0	1	0	0	0	3	0	0
gene_4280	0	0	0	40	1	6	1	16	6	16
gene_4281	0	0	0	13	0	1	2	11	4	2
gene_4282	0	0	0	23	0	6	13	20	11	8
gene_4283	0	0	0	18	3	19	8	23	2	12
gene_4284	0	0	0	3	0	4	0	1	0	4
gene_4285	0	0	0	1	0	3	0	3	0	0
gene_4286	0	0	0	11	0	4	0	10	1	6
gene_4287	0	0	0	0	0	0	0	0	0	0
gene_4288	0	0	0	0	0	0	0	0	0	0
gene_4289	0	0	0	1	0	0	0	0	0	0
gene_429	0	0	0	6	1	0	1	15	2	5
gene_4290	0	0	0	2	0	1	0	18	3	3
gene_4291	0	0	0	79	1	0	3	2	4	3
gene_4292	0	0	0	3	1	6	1	18	3	13
gene_4293	0	0	0	18	1	5	4	9	1	9
gene_4294	0	0	0	0	0	0	0	0	0	0
gene_4295	0	0	0	10	0	1	3	9	2	15
gene_4296	0	0	0	0	0	0	0	0	0	0
gene_4297	0	0	0	18	0	3	5	26	5	8
gene_4298	0	0	0	21	2	4	4	14	4	9
gene_4299	0	0	0	77	5	9	23	91	20	40
gene_43	0	0	0	1	0	0	0	1	0	0
gene_430	0	0	0	19	0	4	0	5	4	4
gene_4300	0	0	0	16	1	2	0	9	1	6
gene_4301	0	0	0	69	3	28	31	104	36	69
gene_4302	0	0	0	0	0	0	0	0	0	0
gene_4303	0	0	0	0	0	0	0	0	0	0
gene_4304	0	0	0	1	0	0	0	1	0	1
gene_4305	0	0	0	5	0	0	0	2	2	3
gene_4306	0	0	0	7	0	0	2	7	1	2
gene_4307	0	0	0	23	0	6	1	27	3	7
gene_4308	0	0	0	32	2	9	10	46	10	45
gene_4309	0	0	0	0	0	0	2	0	0	0
gene_431	0	0	0	18	1	1	2	29	10	11
gene_4310	0	0	0	2	0	4	0	7	3	9
gene_4311	0	0	0	1	0	0	0	3	1	0
gene_4312	0	0	0	16	0	4	0	16	4	15
gene_4313	0	0	0	1	0	1	2	2	2	3
gene_4314	0	0	0	27	0	5	5	22	7	8
gene_4315	0	0	0	72	1	5	7	62	22	37
gene_4316	0	0	0	131	17	74	23	243	58	134
gene_4317	0	0	0	15	0	5	9	20	3	25
gene_4318	0	0	0	22	2	4	2	31	8	11
gene_4319	0	0	0	142	4	21	17	61	16	41
gene_432	0	0	0	83	9	22	15	125	39	75
gene_4320	0	0	0	17	1	4	3	25	7	8
gene_4321	0	0	0	1	0	0	1	1	0	0
gene_4322	0	0	0	0	0	0	0	0	0	0
gene_4323	0	0	0	45	0	4	5	21	7	9
gene_4324	0	0	0	1	0	0	0	4	0	0
gene_4325	0	0	0	2	0	0	0	3	1	1
gene_4326	0	0	0	0	0	0	0	0	0	0
gene_4327	0	0	0	22	0	6	3	28	10	10
gene_4328	0	0	0	28	4	2	4	21	9	18
gene_4329	0	0	0	12	0	5	1	24	4	3
gene_433	0	0	0	0	0	0	0	0	0	0
gene_4330	0	0	0	10	0	3	7	13	0	5
gene_4331	1	0	0	34	2	28	23	102	44	41
gene_4332	0	0	0	0	0	0	0	0	0	0
gene_4333	0	0	0	3	0	7	0	7	0	1
gene_4334	0	0	0	0	0	0	0	0	0	0
gene_4335	0	0	0	11	0	0	0	19	2	8
